"RandomForest","SVM","Logistic","KNN","NaiveBayes"
0.936170212765957,0.934042553191489,0.940425531914894,0.927659574468085,0.921276595744681
0.923076923076923,0.933760683760684,0.916666666666667,0.918803418803419,0.914529914529915
0.891257995735608,0.880597014925373,0.891257995735608,0.857142857142857,0.859275053304904
0.916844349680171,0.916844349680171,0.916844349680171,0.906183368869936,0.91044776119403
0.929637526652452,0.942430703624733,0.942430703624733,0.923240938166311,0.925373134328358
