"RandomForest","SVM","Logistic","KNN","NaiveBayes"
0.912280701754386,0.964912280701754,0.842105263157895,0.789473684210526,0.87719298245614
0.928571428571429,0.964285714285714,0.857142857142857,0.857142857142857,0.875
0.910714285714286,0.910714285714286,0.875,0.803571428571429,0.928571428571429
0.946428571428571,0.982142857142857,0.875,0.839285714285714,0.892857142857143
0.892857142857143,0.946428571428571,0.803571428571429,0.732142857142857,0.910714285714286
