"RandomForest","SVM","Logistic","KNN","NaiveBayes"
0.75609756097561,0.75609756097561,0.707317073170732,0.747967479674797,0.75609756097561
0.772357723577236,0.747967479674797,0.75609756097561,0.747967479674797,0.780487804878049
0.747967479674797,0.788617886178862,0.780487804878049,0.747967479674797,0.747967479674797
0.788617886178862,0.788617886178862,0.780487804878049,0.772357723577236,0.731707317073171
0.821138211382114,0.796747967479675,0.772357723577236,0.75609756097561,0.723577235772358
